;ID;LOCATION;NUMBER
2714;5RYUIEQVX4;UC1X4_AKRI3_INQ3Y2;3324
2715;TINVO4R066;UC1X4_AKRI3_INQ3Y2;3706
2716;78OYZNU79R;9ZWB4_ZKZOTH_L205AN;846
2717;089G1Q9ACE;9ZWB4_ZKZOTH_L205AN;4197
2718;B7K1PNUN15;9ZWB4_ZKZOTH_L205AN;911
2719;VBUDG0WF13;7RM2_2XX377_6JI;3262
2720;WK25WYPD9Y;UC1X4_AKRI3_INQ3Y2;4425
2721;OBH6BXTEHV;XVYX_MB_EW3FWK;1850
2722;XUD6TS1OTA;GJHXPQ_JT_Q128;3978
2723;E8ZFO9P39C;358Y_H8JB_QSDG;4897
2724;MJ3F8E4R9K;ZCJH_YJ5;4797
2725;1MC9BGD4QB;9ZWB4_ZKZOTH_L205AN;4039
2726;KKJPJBA526;0XXE_RHN;3438
2727;R171FWLAJG;UC1X4_AKRI3_INQ3Y2;2889
2728;Z01VLXRX92;9ZWB4_ZKZOTH_L205AN;4473
2729;DRRQWY7TPH;UC1X4_AKRI3_INQ3Y2;83
2730;GV0S0LKX0K;QYE547_8J4_5QXMDY;4934
2731;QXUNO12EMU;MYBRGJ_X3UYP;606
2732;8ZL42CCZGK;9ZWB4_ZKZOTH_L205AN;3180
2733;1LHCANZET9;XVYX_MB_EW3FWK;4608
2734;OB6FRDVSJP;7RM2_2XX377_6JI;3822
2735;T3K25PIKWV;358Y_H8JB_QSDG;4430
2736;XE39613JV5;9ZWB4_ZKZOTH_L205AN;4239
2737;ELFO24DG0R;9ZWB4_ZKZOTH_L205AN;1886
2738;34F6YE50UP;7RM2_2XX377_6JI;621
2739;80X3XBNYX4;ZCJH_YJ5;2014
2740;IV93H4Q8EI;9ZWB4_ZKZOTH_L205AN;1614
2741;2LXU87N40Y;0XXE_RHN;2753
2742;Y7N6M5K57D;0XXE_RHN;1101
2743;DUTICRUVN6;GJHXPQ_JT_Q128;1895
2744;HQ8LZM4ZFF;GJHXPQ_JT_Q128;886
2745;02HSIAIGEJ;MYBRGJ_X3UYP;4042
2746;2U8LLZLPWV;UC1X4_AKRI3_INQ3Y2;3321
2747;VZZOFJMTEP;QYE547_8J4_5QXMDY;2356
2748;3VU50GKCVQ;9ZWB4_ZKZOTH_L205AN;1369
2749;H42C1I9KQ0;MYBRGJ_X3UYP;2464
2750;P5JQSK4B4J;QYE547_8J4_5QXMDY;1509
2751;UFKZ0OAKAV;GJHXPQ_JT_Q128;3675
2752;ZDQ0NDHXAA;7RM2_2XX377_6JI;1990
2753;MNUB6HVLMR;9ZWB4_ZKZOTH_L205AN;1625
2754;0Q3ORTX7U8;7RM2_2XX377_6JI;4076
2755;P2IZ1VDPCM;MYBRGJ_X3UYP;223
2756;Y635XG6595;ZCJH_YJ5;4901
2757;S2V10GYSC9;7RM2_2XX377_6JI;4469
2758;9J1EKY1Y0S;MYBRGJ_X3UYP;1625
2759;5NP13YCMG1;7RM2_2XX377_6JI;1685
2760;IPE18TERPC;0XXE_RHN;2696
2761;1AXNUPYNX7;QYE547_8J4_5QXMDY;591
2762;0NL5NTYPQF;9ZWB4_ZKZOTH_L205AN;4694
2763;832HU6FJSX;UC1X4_AKRI3_INQ3Y2;2539
2764;00BJGSPEXZ;QYE547_8J4_5QXMDY;1947
2765;C943QB2NFZ;ZCJH_YJ5;3240
2766;W4RWRLU1BP;ZCJH_YJ5;4268
2767;5I94XK2KAE;358Y_H8JB_QSDG;3508
2768;CNWU8F11A4;UC1X4_AKRI3_INQ3Y2;2298
2769;FR1TFTX9RC;QYE547_8J4_5QXMDY;1308
2770;SGED3JV5IP;MYBRGJ_X3UYP;4805
2771;Z13AH0MZQL;7RM2_2XX377_6JI;4884
2772;D9PMZLRNGB;358Y_H8JB_QSDG;4183
2773;T707E9TGU7;7RM2_2XX377_6JI;1893
2774;7HKW624K29;9ZWB4_ZKZOTH_L205AN;3238
2775;L3Y26VUDVJ;XVYX_MB_EW3FWK;2240
2776;LHER48RW2F;UC1X4_AKRI3_INQ3Y2;4934
2777;A5AUZLZWBM;UC1X4_AKRI3_INQ3Y2;340
2778;CL73FMTK7Q;QYE547_8J4_5QXMDY;719
2779;RICENQD2SZ;UC1X4_AKRI3_INQ3Y2;4161
2780;CQDW7YST0W;UC1X4_AKRI3_INQ3Y2;3044
2781;1ND60L967B;ZCJH_YJ5;1606
2782;D4IG3LFVPW;358Y_H8JB_QSDG;3831
2783;DNHYZBV05I;UC1X4_AKRI3_INQ3Y2;354
2784;LXM0XK49VS;7RM2_2XX377_6JI;4733
2785;ZLLCNW65PO;MYBRGJ_X3UYP;4874
2786;59WC6NS7H1;358Y_H8JB_QSDG;2859
2787;NNSQOJ3CEH;GJHXPQ_JT_Q128;1737
2788;CKOX2O6PS7;358Y_H8JB_QSDG;4225
2789;AQ6BNJS1PG;XVYX_MB_EW3FWK;3749
2790;EAPGSXIUUD;XVYX_MB_EW3FWK;1027
2791;181LJMHLB1;7RM2_2XX377_6JI;2992
2792;K58U64QXPF;GJHXPQ_JT_Q128;2221
2793;2W2I5HFDXT;QYE547_8J4_5QXMDY;3986
2794;K8KWY3TJVB;9ZWB4_ZKZOTH_L205AN;4266
2795;LY9FFJQXTJ;0XXE_RHN;1607
2796;BAZA7O1BS4;QYE547_8J4_5QXMDY;251
2797;CJNG8YGD5L;ZCJH_YJ5;2537
2798;PYFFPN0EMZ;0XXE_RHN;2703
2799;2V83859PCU;0XXE_RHN;4247
2800;GBQBX2X2A3;MYBRGJ_X3UYP;2149
2801;7I6KZMQS4L;UC1X4_AKRI3_INQ3Y2;4356
2802;KURX3VZR96;ZCJH_YJ5;1647
2803;JN41AD7GQV;XVYX_MB_EW3FWK;2398
2804;X6PF5XXS42;9ZWB4_ZKZOTH_L205AN;2849
2805;66KD2U4HIY;GJHXPQ_JT_Q128;3790
2806;TAKFQN6LAV;ZCJH_YJ5;2548
2807;X3SYAMB7FA;QYE547_8J4_5QXMDY;587
2808;BDJX9HAI3H;9ZWB4_ZKZOTH_L205AN;1238
2809;YOODLMUDY7;358Y_H8JB_QSDG;4515
2810;GAUKA7O663;0XXE_RHN;2344
2811;1WJGGGSAXI;0XXE_RHN;925
2812;W1NEXB46AB;9ZWB4_ZKZOTH_L205AN;1028
2813;GN7JBX5BTW;QYE547_8J4_5QXMDY;26
2814;66WD8NW1K9;ZCJH_YJ5;2191
2815;148TY9QGKB;QYE547_8J4_5QXMDY;1374
2816;QYNSWJKJQQ;MYBRGJ_X3UYP;4826
2817;LEPUW3CNOL;QYE547_8J4_5QXMDY;82
2818;2DE7XYXKLB;9ZWB4_ZKZOTH_L205AN;4595
2819;5C78L4XEX6;9ZWB4_ZKZOTH_L205AN;1305
2820;33UM9CDVHM;0XXE_RHN;1226
2821;71QBKVT6RI;MYBRGJ_X3UYP;1653
2822;7Q26H3W25O;358Y_H8JB_QSDG;1977
2823;Y9XDYEE1PN;QYE547_8J4_5QXMDY;500
2824;SF4BN3FGA2;UC1X4_AKRI3_INQ3Y2;223
2825;E8CNTLVA28;ZCJH_YJ5;4421
2826;HPEWWKMAZF;358Y_H8JB_QSDG;2693
2827;OTMHXLUXPD;9ZWB4_ZKZOTH_L205AN;2476
2828;J52OUBKZV3;MYBRGJ_X3UYP;4605
2829;PZQPKBS3D1;7RM2_2XX377_6JI;1259
2830;M8LYDUKJAC;0XXE_RHN;4073
2831;W2S4D8W1C2;UC1X4_AKRI3_INQ3Y2;4898
2832;4A77N73XYY;358Y_H8JB_QSDG;2
2833;YDSZ4MP7DV;7RM2_2XX377_6JI;4250
2834;P0IFZ3LLE6;QYE547_8J4_5QXMDY;3162
2835;Y0N3XKSWMG;UC1X4_AKRI3_INQ3Y2;1965
2836;YQPG4YQ5TX;UC1X4_AKRI3_INQ3Y2;3028
2837;OBVK4YP1UV;MYBRGJ_X3UYP;4503
2838;EC6082HFS3;MYBRGJ_X3UYP;2198
2839;7AP76OYFK4;XVYX_MB_EW3FWK;4739
2840;CBIQPBX07M;358Y_H8JB_QSDG;2656
2841;9TSZ5WFWXN;9ZWB4_ZKZOTH_L205AN;3947
2842;WUGO8ARCGC;9ZWB4_ZKZOTH_L205AN;1370
2843;QK2IULHOC6;9ZWB4_ZKZOTH_L205AN;2189
2844;4P78U6W96M;0XXE_RHN;2972
2845;S7SXTB3NMY;0XXE_RHN;1644
2846;RPN9HK3QSM;UC1X4_AKRI3_INQ3Y2;1480
2847;MLQ5WGFYRN;7RM2_2XX377_6JI;1007
2848;2EL1F8X03V;7RM2_2XX377_6JI;4092
2849;VMDD6KZPDB;ZCJH_YJ5;1817
2850;HCCNJI1MMC;UC1X4_AKRI3_INQ3Y2;1302
2851;4C4QK5R21B;ZCJH_YJ5;2498
2852;LZMY22NH96;ZCJH_YJ5;3056
2853;X6DCVP24A1;XVYX_MB_EW3FWK;2368
2854;JVOHZCIT9I;9ZWB4_ZKZOTH_L205AN;2794
2855;06EII8SDM7;XVYX_MB_EW3FWK;353
2856;Z456MG188S;9ZWB4_ZKZOTH_L205AN;2339
2857;RBFDMCHQ0X;7RM2_2XX377_6JI;1633
2858;EOGQMF31C6;ZCJH_YJ5;3966
2859;1NX3GCATWS;MYBRGJ_X3UYP;3869
2860;65W8JKFPNK;MYBRGJ_X3UYP;1180
2861;W7Y1T9JHR6;9ZWB4_ZKZOTH_L205AN;1312
2862;OG45FZZ6MK;UC1X4_AKRI3_INQ3Y2;2896
2863;OM9891CXI4;358Y_H8JB_QSDG;2697
2864;ZRX0OFBZ45;0XXE_RHN;2678
2865;54OB7UYIH6;UC1X4_AKRI3_INQ3Y2;4241
2866;8TT3ZQKGYL;7RM2_2XX377_6JI;2536
2867;J99ZXY9QDS;358Y_H8JB_QSDG;4717
2868;5FK1H53PPZ;QYE547_8J4_5QXMDY;752
2869;50Y86R3724;ZCJH_YJ5;4418
2870;F785Z6NSVF;QYE547_8J4_5QXMDY;2471
2871;CCZOB76K1X;ZCJH_YJ5;342
2872;BUBGH5VYEV;358Y_H8JB_QSDG;4866
2873;GVYGYNL25C;ZCJH_YJ5;2174
2874;YIAXYD6L9L;ZCJH_YJ5;1737
2875;JO48Z34BVX;QYE547_8J4_5QXMDY;3556
2876;Y2ZTQBC7XS;0XXE_RHN;4088
2877;R3ZLIE7YY9;ZCJH_YJ5;6
2878;R2RIOGVG1H;UC1X4_AKRI3_INQ3Y2;3268
2879;XRCBKMA217;ZCJH_YJ5;2879
2880;6D5HIWJ9FT;7RM2_2XX377_6JI;3366
2881;P9835DW5BO;358Y_H8JB_QSDG;2563
2882;FSMN7HHOWP;MYBRGJ_X3UYP;4934
2883;WYN0MIK96O;MYBRGJ_X3UYP;792
2884;X5RA5ZEBKA;XVYX_MB_EW3FWK;2377
2885;4FDBC2AU5Q;XVYX_MB_EW3FWK;2656
2886;A9RE7K7MPB;XVYX_MB_EW3FWK;2143
2887;OOAH91Q44A;ZCJH_YJ5;4251
2888;VFB3UWR7TJ;ZCJH_YJ5;2763
2889;FT7EAC3HCU;7RM2_2XX377_6JI;1914
2890;IGWXFEG58B;9ZWB4_ZKZOTH_L205AN;817
2891;0LJJ19Y1N7;MYBRGJ_X3UYP;4381
2892;53H0ZH9HK8;MYBRGJ_X3UYP;2349
2893;Q45KQOKRFN;0XXE_RHN;1576
2894;8XM7NHV2DT;ZCJH_YJ5;4052
2895;08VQ802V4A;UC1X4_AKRI3_INQ3Y2;2077
2896;D3NWE4IOML;0XXE_RHN;3655
2897;9YU5FLXUU3;XVYX_MB_EW3FWK;3761
2898;LKURU5W5SQ;ZCJH_YJ5;1589
2899;38GF2FC8K1;ZCJH_YJ5;3559
2900;3O7QGN6KX9;XVYX_MB_EW3FWK;4416
2901;IPO2R0XGKY;358Y_H8JB_QSDG;1081
2902;51GT002E0Z;GJHXPQ_JT_Q128;4188
2903;FPW9FBZXV6;0XXE_RHN;4587
2904;F64Q4J88KD;XVYX_MB_EW3FWK;4229
2905;C7VKTTMFXS;9ZWB4_ZKZOTH_L205AN;2788
2906;5H9MKZ5B1B;QYE547_8J4_5QXMDY;4164
2907;8XLQWF10DU;GJHXPQ_JT_Q128;2790
2908;2X2SG2ZKDP;XVYX_MB_EW3FWK;2765
2909;JN2KW4DDM7;MYBRGJ_X3UYP;36
2910;MNK9HEHGXY;9ZWB4_ZKZOTH_L205AN;1140
2911;FO8NTRHDPY;GJHXPQ_JT_Q128;1778
2912;CK3ZIIMVZ7;UC1X4_AKRI3_INQ3Y2;1730
2913;SS5YGGBEH3;MYBRGJ_X3UYP;2511
2914;9FJBNUQYH7;9ZWB4_ZKZOTH_L205AN;2086
2915;EM3MCH6IB8;0XXE_RHN;1776
2916;V7AVYHII5C;ZCJH_YJ5;4523
2917;ZS9NHS3PK6;9ZWB4_ZKZOTH_L205AN;3938
2918;51F0LHNUUY;ZCJH_YJ5;3486
2919;RT8Z851GRJ;XVYX_MB_EW3FWK;4301
2920;5DXKBRIA57;GJHXPQ_JT_Q128;170
2921;EDGM8SU60F;0XXE_RHN;4786
2922;HATLNLAOJ7;ZCJH_YJ5;4907
2923;9LJPPUQTFG;0XXE_RHN;2084
2924;LLNB7P648L;ZCJH_YJ5;3402
2925;3UHCP7UDSA;ZCJH_YJ5;1445
2926;A0KZIF9NGT;ZCJH_YJ5;3577
2927;MQQ4YANQVM;MYBRGJ_X3UYP;2309
2928;JHDT8V1SSO;MYBRGJ_X3UYP;1341
2929;1JS9OSDVWI;7RM2_2XX377_6JI;2772
2930;6GHMJEDDHI;QYE547_8J4_5QXMDY;3539
2931;BKH7B8VPBR;MYBRGJ_X3UYP;3554
2932;3QR0KWE91R;GJHXPQ_JT_Q128;3910
2933;YXCLGYH38N;ZCJH_YJ5;4443
2934;MVMSU9AU1K;9ZWB4_ZKZOTH_L205AN;15
2935;OU8KO9MB6P;358Y_H8JB_QSDG;4941
2936;Y5S2XH1TUZ;7RM2_2XX377_6JI;443
2937;12T2NQ1NZN;358Y_H8JB_QSDG;4187
2938;28XNOIFLWU;358Y_H8JB_QSDG;1663
2939;20JJZ9NBSM;XVYX_MB_EW3FWK;3734
2940;WTTFMHCW3A;9ZWB4_ZKZOTH_L205AN;2934
2941;FHB9A7QA9H;0XXE_RHN;1206
2942;3R8JW6KPXK;358Y_H8JB_QSDG;2390
2943;R8Q374K4AV;MYBRGJ_X3UYP;310
2944;5YJR5HJQHR;358Y_H8JB_QSDG;4011
2945;FYWR8JGSMP;XVYX_MB_EW3FWK;4937
2946;JWGFKIYEAD;358Y_H8JB_QSDG;1081
2947;SE7Z5S2JZ5;ZCJH_YJ5;288
2948;ZIZQLAP0J1;QYE547_8J4_5QXMDY;3021
2949;85SAR1MDFR;UC1X4_AKRI3_INQ3Y2;50
2950;XWAF6QBFQF;ZCJH_YJ5;3277
2951;NQ0A6NSUZQ;9ZWB4_ZKZOTH_L205AN;3279
2952;H9MTPE9ACU;QYE547_8J4_5QXMDY;477
2953;UGHEF1OTMF;7RM2_2XX377_6JI;4660
2954;VF1UX25GVH;358Y_H8JB_QSDG;4887
2955;2S2RHB3U7K;0XXE_RHN;4493
2956;NB8JVN11FI;7RM2_2XX377_6JI;661
2957;4LUT44RDGT;XVYX_MB_EW3FWK;1466
2958;UJRNOF09K2;7RM2_2XX377_6JI;113
2959;BCRN8Y47SF;GJHXPQ_JT_Q128;1746
2960;IJ2VB91YKW;7RM2_2XX377_6JI;3410
2961;JIJW1CT33Y;UC1X4_AKRI3_INQ3Y2;3400
2962;741FCZKHEJ;XVYX_MB_EW3FWK;4113
2963;TOOC673EAM;QYE547_8J4_5QXMDY;2045
2964;YCDABFMDI0;QYE547_8J4_5QXMDY;2543
2965;MRE1F7SMVS;UC1X4_AKRI3_INQ3Y2;4961
2966;GZV43Q9T6W;GJHXPQ_JT_Q128;3332
2967;L4WEZ2NUF9;GJHXPQ_JT_Q128;2984
2968;SB7B0IR8VL;358Y_H8JB_QSDG;110
2969;N1Y25W8BV5;GJHXPQ_JT_Q128;2591
2970;O49MEH1W19;358Y_H8JB_QSDG;466
2971;OY4O34UXKC;MYBRGJ_X3UYP;1512
2972;M4MC9Z0E5Z;QYE547_8J4_5QXMDY;3066
2973;IKFFET6J4X;0XXE_RHN;811
2974;R12EBSXBEX;XVYX_MB_EW3FWK;335
2975;1A692LOTJ6;9ZWB4_ZKZOTH_L205AN;3157
2976;DSEYBWU9VM;ZCJH_YJ5;1253
2977;BQW99U8HMT;7RM2_2XX377_6JI;1702
2978;B8497O3AE3;QYE547_8J4_5QXMDY;3221
2979;B65BTVT190;UC1X4_AKRI3_INQ3Y2;4931
2980;SOVBMYWWTY;XVYX_MB_EW3FWK;1511
2981;HOVS2TNNQ5;MYBRGJ_X3UYP;912
2982;HEGAJT6PIJ;ZCJH_YJ5;3844
2983;N8RF7G22OS;7RM2_2XX377_6JI;1770
2984;LJUC6PDCYW;GJHXPQ_JT_Q128;261
2985;IOR3BOIJUB;0XXE_RHN;2832
2986;FMY2KYE2C1;358Y_H8JB_QSDG;139
2987;KO2GI44Q4U;UC1X4_AKRI3_INQ3Y2;1882
2988;6PTT5ADH6J;7RM2_2XX377_6JI;1018
2989;0GDEQ2Y9PA;0XXE_RHN;2245
2990;5OIXSPNUBF;UC1X4_AKRI3_INQ3Y2;4081
2991;7TXIAIKHP9;GJHXPQ_JT_Q128;2016
2992;TA6JC70TKX;UC1X4_AKRI3_INQ3Y2;3889
2993;MTKDNCI07H;GJHXPQ_JT_Q128;2809
2994;LM6RQSYTDK;GJHXPQ_JT_Q128;256
2995;25BZ6Z2HNY;QYE547_8J4_5QXMDY;3503
2996;3X5NU2AJ5V;XVYX_MB_EW3FWK;3791
2997;XRKDQ4244P;GJHXPQ_JT_Q128;1852
2998;YRYP4AMVA2;7RM2_2XX377_6JI;283
2999;8PITEWZ4P8;7RM2_2XX377_6JI;986
